"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength"
"WorstDravenNA",2.05,6.60,6.50,6.70,0,0,1,9,0,60,2, 24, 51, 11, 2, 18,2,5,57, 210374, 185607, 24886, 49.78, 121193,1723.9
"Mesahusa",3.00,5.70,4.60,8.10,0,0,4,6,0,70,0, 25, 99, 13, 1, 20,5,5,47, 199618, 177662, 37168, 78.77, 129106,1880.4
"TP 101",1.62,4.00,6.10,5.90,0,0,2,7,1,60,0, 25, 40, 11, 1, 13,3,3,39, 156907, 150663, 20330, 54.72, 96902,1592.4
"XPsionicsx",1.65,3.20,7.20,8.70,0,2,0,6,2,20,11, 35, 104, 8, 0, 5,1,2,51, 126092, 230880, 37746, 61.08, 103782,1767.3
"consensual cl0wn",3.68,2.20,3.40,10.30,0,0,0,2,8,70,18, 29, 204, 7, 1, 7,8,5,53, 77307, 96456, 112496, 22.70, 80221,1533.4
"Biofrost ",3.07,2.60,4.60,11.50,0,0,0,3,7,30,23, 46, 226, 7, 1, 8,1,2,60, 123614, 183814, 71588, 58.25, 97977,1778.2
"JiAwechatMLGB622",1.97,5.80,6.60,7.20,0,1,5,4,0,40,21, 36, 112, 6, 0, 14,0,8,56, 250574, 247359, 31222, 153.47, 134127,1984.3
"Sammy Pajamy",1.15,3.60,6.50,3.90,4,2,4,0,0,20,5, 11, 93, 6, 0, 9,4,1,45, 116679, 191064, 21375, 29.43, 85249,1519.5
"lzaiya",3.42,4.00,2.60,4.90,2,5,3,0,0,60,21, 38, 157, 11, 3, 10,5,2,59, 124859, 160156, 54516, 58.93, 86973,1377.3
"Hirasawa",1.88,0.40,4.00,7.10,3,0,0,0,7,30,23, 31, 138, 5, 0, 8,2,1,44, 49225, 132797, 33075, 39.22, 69942,1493.2
"Jeongug",4.00,6.00,3.70,8.80,1,9,0,0,0,60,17, 56, 185, 7, 2, 11,1,3,59, 152810, 264262, 78447, 106.08, 114089,1745.4
"i hate SpongeBob",3.16,7.60,5.00,8.20,0,9,1,0,0,80,0, 30, 116, 8, 4, 17,5,7,64, 252379, 286215, 103839, 100.22, 122149,1604.1
"RvG Artheus",3.24,6.00,4.60,8.90,1,9,0,0,0,40,39, 123, 174, 7, 0, 17,4,2,61, 186439, 315212, 113056, 144.23, 124248,1996
"WISELEYHO",3.83,2.80,4.60,14.80,0,3,0,1,6,80,30, 79, 182, 7, 2, 14,5,5,58, 108440, 212320, 42440, 59.12, 99506,1784.9
"Sprinkals",2.55,7.30,4.90,5.20,9,0,1,0,0,70,25, 35, 111, 18, 2, 14,0,2,48, 194477, 263607, 51330, 27.32, 112835,1595.6
"Magic King Vamb",3.49,6.50,4.70,9.90,0,2,0,8,0,60,6, 33, 87, 19, 3, 10,0,2,64, 185830, 197905, 45702, 34.77, 121211,1804.9
"No Reaction",2.50,4.00,3.80,5.50,0,3,7,0,0,30,4, 44, 104, 3, 0, 9,1,4,47, 128197, 174292, 23981, 52.73, 99076,1625.4
"Old Wang",4.35,1.50,3.40,13.30,0,0,1,0,9,70,48, 55, 273, 3, 2, 16,9,8,55, 71359, 191785, 48201, 73.40, 95130,1869.8
"CJ Blaze",2.31,5.80,5.50,6.90,3,0,0,6,1,50,2, 21, 107, 22, 1, 14,4,4,49, 216783, 248371, 67689, 67.63, 125421,1767
"fk up sum commas",2.74,3.80,3.40,5.50,5,0,5,0,0,40,20, 23, 131, 4, 1, 9,4,2,46, 166754, 176597, 34584, 79.13, 107848,1642.3
"KRN Shockader",2.78,8.60,5.80,7.50,2,0,8,0,0,70,17, 35, 175, 13, 3, 15,2,6,58, 309875, 220199, 26267, 86.43, 144086,2122.9
"VickTheSick",2.31,2.70,6.40,12.10,1,2,0,0,7,30,23, 80, 250, 4, 0, 16,4,5,53, 112465, 250017, 42389, 145.05, 108490,2049.4
"45620",2.14,5.40,5.80,7.00,0,0,1,9,0,60,4, 35, 89, 17, 2, 9,7,9,55, 173003, 185568, 29201, 30.22, 116151,1681.6
"1v5",2.73,5.10,4.10,6.10,1,3,1,3,2,70,39, 36, 158, 12, 2, 12,2,6,49, 134194, 170837, 38700, 83.40, 102684,1618.2
"quickgame321",3.88,1.50,4.30,15.20,0,1,0,0,9,50,30, 105, 296, 2, 1, 19,2,4,60, 93210, 230113, 37618, 63.20, 100194,1969
"cursed maple",5.48,6.90,2.90,9.00,0,0,2,8,0,70,11, 36, 99, 14, 2, 12,3,3,61, 238731, 139172, 22744, 27.60, 126736,1647.9
"A Whip",2.73,2.70,5.50,12.30,2,0,4,0,4,40,33, 66, 211, 8, 1, 14,4,7,57, 152067, 243078, 36737, 139.83, 124036,2017
"moohannamtat",3.03,5.70,3.40,4.60,10,0,0,0,0,80,37, 18, 100, 13, 3, 7,0,1,48, 142607, 206402, 47238, 72.43, 106151,1446.7
"Max Waldo",2.30,3.30,4.60,7.30,7,0,2,1,0,40,19, 12, 91, 6, 2, 12,3,4,44, 149972, 229004, 48316, 95.67, 105868,1686.4
"I Have Dominated",2.76,6.00,4.60,6.70,1,7,1,0,1,70,21, 28, 142, 9, 1, 12,8,9,51, 161690, 264748, 92823, 121.68, 121866,1817.4
"Robert Morris",3.76,7.60,3.30,4.80,0,0,0,10,0,70,15, 27, 113, 31, 7, 16,6,1,57, 183276, 137910, 30494, 40.15, 128608,1618.5
"Hi Im Ego",2.89,5.70,5.60,10.50,0,1,1,8,0,40,2, 52, 136, 17, 3, 8,4,2,65, 263234, 213729, 29411, 72.00, 130741,1980.1
"Haldyr",3.57,7.80,4.20,7.20,0,0,0,10,0,70,10, 18, 86, 21, 2, 13,7,4,57, 185312, 163572, 28063, 36.68, 120943,1581.8
"Lanfear",2.14,4.60,5.00,6.10,2,0,8,0,0,30,3, 20, 79, 9, 2, 15,1,4,47, 267582, 198225, 32581, 45.93, 122978,1852.8
"eaJ niM",2.56,8.20,6.30,7.90,4,0,0,6,0,40,6, 38, 123, 15, 4, 13,2,5,56, 255719, 304407, 58318, 87.67, 137327,1945.4
"Koby",2.98,5.20,4.40,7.90,9,1,0,0,0,40,9, 22, 118, 5, 1, 13,3,5,50, 195687, 279100, 84039, 155.08, 127537,1838.3
"McGregor",2.33,6.20,5.40,6.40,0,0,5,5,0,50,16, 31, 107, 12, 2, 10,2,5,46, 180902, 163084, 20385, 89.70, 122896,1865.3
"Nove ",2.68,8.20,5.90,7.60,0,3,0,7,0,60,20, 46, 126, 10, 1, 11,4,6,60, 274060, 243776, 52362, 96.82, 136745,1857.8
"CopyAndPaste",3.03,4.80,3.70,6.40,4,2,4,0,0,70,2, 30, 90, 6, 0, 14,3,2,46, 167051, 197430, 28001, 72.28, 101874,1577.6
"moon guy",3.30,6.10,4.00,7.10,0,10,0,0,0,50,18, 44, 140, 7, 2, 6,1,1,57, 144984, 234697, 79042, 72.82, 102265,1552.6
"Thyak",2.82,5.50,5.00,8.60,1,8,1,0,0,50,35, 64, 172, 7, 0, 14,1,6,62, 163320, 337492, 72774, 95.45, 112197,1781.9
"Monkuro",3.34,1.00,3.50,10.70,1,1,0,0,8,70,32, 50, 167, 2, 0, 9,3,4,53, 42316, 129073, 116711, 35.03, 80897,1548.8
"Yiza",2.50,5.70,4.40,5.30,0,0,6,4,0,30,12, 13, 93, 6, 1, 10,2,6,56, 175350, 184403, 25068, 19.47, 105981,1567.8
"Ivan Pavlov",2.74,5.30,4.60,7.30,10,0,0,0,0,40,17, 50, 155, 14, 2, 18,3,2,47, 254495, 227964, 24900, 160.88, 124993,1928.5
"MEME Swindle",3.13,4.00,3.00,5.40,0,1,2,5,2,40,17, 53, 146, 4, 3, 16,4,3,50, 176686, 159197, 27978, 63.88, 111503,1786.4
"Ikzencriel",2.79,5.70,3.80,4.90,7,2,1,0,0,60,13, 28, 102, 23, 2, 11,4,2,51, 140542, 221541, 52361, 36.23, 113474,1679.6
"FEK Menthol",1.76,6.20,7.50,7.00,1,6,2,1,0,30,14, 28, 108, 6, 1, 18,0,7,56, 201180, 271883, 66957, 75.55, 120445,1910.7
"Brando",2.93,5.00,4.60,8.50,0,2,0,4,4,40,20, 68, 146, 4, 3, 21,5,7,60, 184067, 232627, 51089, 66.73, 112626,1836
"God Ming",1.59,3.30,5.10,4.80,0,0,2,8,0,30,5, 17, 109, 14, 2, 10,3,5,47, 180981, 161747, 22969, 29.02, 98330,1571.2
"TSF Blink",2.88,5.00,4.10,6.80,0,1,0,9,0,30,4, 26, 120, 7, 1, 14,3,5,56, 193415, 154538, 31514, 58.77, 117479,1861.5
"Turb",2.14,3.10,3.70,4.80,9,1,0,0,0,60,32, 39, 111, 13, 1, 9,5,5,46, 148095, 233758, 57570, 55.73, 98781,1572.6
"SourTicTac",2.80,6.60,4.40,5.70,0,1,1,8,0,50,0, 15, 67, 10, 5, 15,3,3,55, 154500, 150103, 26604, 42.23, 113560,1603.6
"q1anxunIsMine",2.60,2.40,3.00,5.40,3,1,2,1,3,30,16, 21, 146, 9, 0, 5,2,2,45, 95473, 168615, 38230, 42.63, 86946,1491.8
"Spreek",2.81,8.00,5.30,6.90,0,10,0,0,0,40,20, 24, 127, 6, 0, 11,1,5,59, 185281, 263565, 74543, 55.42, 119098,1819.7
"Kyanan",4.06,3.00,3.10,9.60,0,2,1,1,6,60,29, 38, 139, 5, 1, 11,6,2,60, 87179, 146295, 44597, 94.50, 84274,1455.9
"Shorthop",3.43,6.40,3.70,6.30,0,0,1,9,0,80,10, 29, 125, 22, 1, 16,2,4,52, 194269, 138144, 25775, 45.28, 128408,1661.2
"Georgey",4.07,1.80,4.10,14.90,0,1,0,1,8,60,28, 36, 190, 3, 2, 19,5,3,56, 64182, 147410, 39520, 29.73, 92233,1784.6
"Minibestia",2.80,1.30,5.00,12.70,0,0,0,0,10,60,42, 60, 264, 3, 0, 12,4,2,61, 65179, 199922, 38907, 56.47, 85299,1703.6
"Riot Kobe",2.96,5.80,4.90,8.70,0,8,2,0,0,50,4, 40, 128, 8, 1, 14,6,5,51, 175724, 319435, 65221, 81.73, 124068,1890.2
"bmxspecks",2.68,3.30,3.70,6.60,0,5,5,0,0,30,32, 59, 171, 5, 1, 15,1,5,50, 169884, 256187, 64012, 107.52, 112820,1890.3
"lm Jungle",1.98,4.50,4.90,5.20,0,9,1,0,0,40,7, 45, 76, 8, 0, 13,10,5,51, 120502, 232465, 63716, 80.20, 101953,1552.9
"Kool Dude",1.72,2.20,5.80,7.80,1,0,2,1,6,10,39, 82, 218, 2, 0, 12,3,3,50, 115382, 196031, 22903, 46.75, 98074,1930.8
"jakehoffmann",1.44,2.20,5.20,5.30,9,0,1,0,0,20,16, 19, 105, 10, 0, 10,5,3,43, 207587, 312734, 48574, 230.57, 105988,1734.5
"LAN player",5.60,7.30,3.00,9.50,0,0,10,0,0,60,14, 26, 112, 10, 6, 16,7,2,65, 202104, 130555, 16398, 83.13, 121545,1668.1
"EthanX",4.31,7.20,3.20,6.60,4,3,3,0,0,70,17, 15, 105, 10, 1, 12,6,2,52, 188786, 191355, 46166, 71.82, 112574,1565.9
"smiling",1.91,1.40,5.70,9.50,0,0,2,0,8,30,32, 72, 228, 2, 0, 15,1,4,50, 67815, 175665, 14501, 28.40, 83448,1821
"Anonymous Liar",1.92,4.90,7.20,8.90,6,2,1,1,0,10,8, 38, 145, 4, 3, 12,4,5,53, 181947, 337636, 54820, 159.53, 132810,2137.5
"Q1035716423me",2.38,5.50,5.20,6.90,4,2,2,1,1,50,17, 26, 140, 9, 2, 15,0,7,48, 165183, 259094, 41332, 45.45, 116226,1814.6
"Liquid Pain",3.52,1.10,4.00,13.00,0,0,0,0,10,50,40, 71, 265, 5, 0, 12,3,4,64, 63005, 186335, 66843, 77.23, 86542,1831.1
"Liquid Love",3.52,3.80,2.70,5.70,1,8,1,0,0,60,19, 55, 182, 9, 2, 14,2,6,57, 108046, 207339, 61042, 117.22, 100788,1664.8
"Liquid Akaadian",6.81,6.50,2.10,7.80,0,10,0,0,0,50,35, 66, 174, 8, 0, 15,9,3,64, 175403, 293347, 123177, 146.77, 131232,1857
"Enrique2pe",3.31,7.40,4.80,8.50,1,0,0,9,0,60,1, 38, 108, 11, 0, 18,4,4,56, 248924, 209996, 35343, 125.52, 121379,1815.9
"FlameInMyHeart",2.60,7.60,5.20,5.90,4,0,0,6,0,90,0, 31, 86, 28, 4, 17,7,6,52, 261382, 171177, 49258, 71.83, 122898,1544
"Gyzer",4.56,6.00,3.40,9.50,0,8,2,0,0,60,16, 55, 148, 4, 0, 12,1,7,55, 132750, 259974, 82539, 101.07, 120344,1824.9
"VG ggoma",3.67,6.50,4.60,10.40,1,1,3,0,5,70,27, 43, 139, 8, 2, 20,8,3,58, 154131, 163020, 23622, 32.00, 104908,1594.7
"Entus",3.51,1.30,3.50,11.00,1,0,1,1,7,50,25, 53, 172, 3, 1, 11,4,4,56, 93966, 160587, 51915, 63.67, 99483,1819.6
"C9 StealthBomber",2.00,5.50,6.00,6.50,0,0,1,9,0,50,16, 34, 85, 19, 4, 11,5,1,52, 188088, 180735, 25793, 43.47, 119735,1687.9
"LuckyLone56",1.91,6.30,6.90,6.90,1,0,4,5,0,60,9, 26, 84, 16, 0, 12,4,5,54, 252596, 232638, 31856, 46.65, 133678,1938.1
"ribcagee",1.73,2.90,4.80,5.40,0,4,3,0,3,10,31, 42, 137, 2, 0, 7,1,3,53, 125996, 168967, 50417, 49.05, 87983,1705.2
"MTM Captain",2.02,4.70,4.60,4.60,2,0,3,5,0,50,4, 10, 63, 17, 1, 8,2,3,44, 153903, 150400, 29799, 47.83, 104961,1540.6
"Deker",2.80,5.70,5.50,9.70,0,4,2,4,0,50,1, 45, 174, 9, 2, 17,3,5,53, 248455, 247166, 44830, 86.50, 131693,2114.6
"Prestivent",2.29,5.90,5.10,5.80,4,0,6,0,0,30,26, 29, 117, 9, 0, 11,3,1,49, 202136, 198566, 19422, 37.52, 117680,1743.1
"Peridot",2.89,4.60,4.50,8.40,1,5,4,0,0,50,12, 30, 68, 7, 3, 9,2,0,55, 154269, 227226, 60588, 57.57, 97659,1593
"Sharpshoe",4.38,5.20,2.90,7.50,1,7,2,0,0,70,15, 44, 99, 14, 2, 14,5,6,53, 144424, 211435, 68776, 120.68, 112770,1609.4
"Titan",1.47,7.70,8.70,5.10,6,3,1,0,0,40,0, 46, 93, 7, 0, 15,1,4,49, 241026, 282098, 39640, 40.90, 135319,1940.7
"Uncle",2.40,6.20,4.30,4.10,10,0,0,0,0,90,3, 62, 153, 33, 8, 24,9,10,39, 166152, 321642, 116029, 20.87, 157723,2027.6
"shortyone",3.35,1.80,4.60,13.60,0,2,1,0,7,60,36, 77, 244, 3, 0, 13,7,5,62, 97765, 198956, 110290, 62.45, 98934,1772.1
"Hey Wsjbl",3.14,11.00,5.80,7.20,0,10,0,0,0,70,14, 24, 120, 8, 2, 9,6,10,67, 219529, 195205, 70618, 56.00, 126353,1725.7
"Reportmeiambad",2.60,2.00,4.50,9.70,0,0,0,1,9,40,22, 40, 234, 2, 1, 10,5,4,58, 86501, 187073, 20161, 65.53, 78988,1586.2
"Druiddroid",1.28,2.90,9.00,8.60,6,2,2,0,0,50,0, 27, 72, 5, 1, 17,2,3,44, 205628, 405610, 26750, 286.90, 117461,1927.9
"Woah Its Joe",3.16,3.90,3.20,6.20,0,5,4,0,1,30,24, 51, 103, 6, 0, 7,3,2,60, 116583, 161128, 42334, 46.95, 91585,1595.5
"RiddlerShen",3.36,3.40,3.90,9.70,9,0,1,0,0,60,18, 8, 78, 1, 0, 8,1,4,61, 99660, 220170, 20510, 45.72, 92354,1574.8
"SaltyTicTac",2.36,6.40,5.00,5.40,0,2,0,8,0,40,1, 38, 80, 19, 0, 14,6,4,64, 165946, 162319, 32202, 55.72, 118982,1668.2
"Dziarmaga",1.83,5.90,6.50,6.00,1,0,7,2,0,30,11, 23, 107, 5, 2, 7,0,4,49, 211783, 203400, 29804, 49.25, 115786,1807.5
"Boy vs Girl",4.27,7.30,4.10,10.20,0,10,0,0,0,80,14, 56, 77, 4, 1, 21,4,6,60, 163733, 303138, 123744, 123.63, 132276,1845.3
"Donger Salesman",2.31,0.70,3.90,8.30,0,0,0,0,10,40,36, 48, 192, 4, 2, 11,3,2,53, 36909, 167765, 37666, 25.08, 64100,1527.2
"Im Jonny",2.16,6.90,5.80,5.60,0,9,1,0,0,60,18, 40, 159, 6, 1, 19,5,5,55, 147482, 276337, 68101, 90.78, 117736,1759.1
"CraacK",2.93,4.80,4.20,7.50,6,0,3,0,1,50,5, 45, 133, 5, 1, 15,4,4,47, 163075, 230069, 49657, 85.62, 113470,1823.1
"NoahMost",2.87,4.00,4.60,9.20,1,3,6,0,0,60,9, 37, 117, 7, 2, 17,4,2,54, 168686, 174356, 27922, 58.12, 104451,1645.7
"Just Lampost",3.74,10.00,4.60,7.20,8,0,2,0,0,100,25, 12, 147, 31, 7, 13,3,7,53, 336201, 249343, 75485, 111.58, 165608,1832.6
"SKT Frost",3.60,2.60,4.20,12.50,0,1,0,2,7,50,23, 60, 226, 5, 0, 9,3,4,62, 99227, 181630, 103891, 68.13, 98416,1772.7
"RD is Tilted",3.36,2.30,4.40,12.50,0,4,0,0,6,60,37, 70, 265, 4, 0, 19,8,5,64, 96226, 241710, 73592, 83.63, 98236,1771.5
"LonelyX",3.04,5.60,4.70,8.70,3,0,5,2,0,70,20, 43, 120, 9, 2, 15,8,5,52, 181309, 222161, 53440, 292.63, 124023,1876.7
"TacticalBaconz",2.75,6.60,6.10,10.20,0,0,0,9,1,60,2, 49, 138, 17, 3, 23,4,7,58, 222007, 197021, 33596, 47.52, 134869,2057.6
"Sorrain",3.69,2.30,3.60,11.00,0,0,4,0,6,60,22, 61, 256, 5, 1, 11,2,3,52, 100538, 233018, 51641, 42.57, 99482,1781.8
"NotBaka",1.44,2.90,6.20,6.00,0,0,2,7,1,30,8, 31, 98, 6, 0, 9,4,2,44, 134870, 161808, 25252, 20.85, 95341,1602.3
"iPav",1.74,3.10,4.70,5.10,9,1,0,0,0,40,15, 27, 112, 7, 0, 8,1,1,41, 163774, 179798, 18134, 129.35, 97830,1608.7
"debito",2.88,6.60,5.80,10.10,1,0,0,9,0,60,23, 60, 161, 11, 9, 20,5,9,63, 275255, 235974, 43158, 65.15, 145884,2097.1
"mr dr snuggles",2.17,3.40,4.00,5.30,0,8,2,0,0,40,19, 33, 120, 4, 0, 7,3,1,57, 104576, 158405, 42180, 81.32, 86629,1470.7
"jhEEsh",2.61,5.70,5.90,9.70,0,0,8,1,1,40,30, 67, 196, 10, 0, 23,0,10,57, 297823, 236700, 35147, 93.43, 142002,2169.9
"dog maple",3.76,5.80,3.30,6.60,0,0,1,9,0,70,11, 25, 103, 22, 7, 12,5,4,54, 208961, 165493, 30892, 31.72, 127425,1690.6
"Rekeri",3.09,3.80,4.70,10.70,2,1,0,3,4,50,7, 61, 169, 4, 1, 14,3,8,59, 137179, 200551, 55760, 67.58, 111659,1868.9
"HvK Porky",2.59,3.40,3.70,6.20,8,0,2,0,0,60,23, 26, 92, 12, 1, 11,4,4,44, 126567, 234817, 64057, 68.85, 105418,1625.8
"Enrique5pe",3.10,6.60,4.10,6.10,0,0,3,6,1,70,6, 18, 90, 9, 1, 13,4,5,53, 188802, 147627, 16798, 50.78, 103337,1537.8
"Sea Horsee",2.76,4.00,3.80,6.50,4,6,0,0,0,40,15, 71, 105, 12, 4, 13,1,5,53, 174311, 280247, 86093, 96.15, 115133,1717.6
"Liquid Mana",3.34,7.20,4.40,7.50,1,9,0,0,0,40,28, 54, 84, 7, 1, 15,3,3,61, 162361, 273244, 85148, 95.77, 108995,1639.4
"Eitori",3.85,5.10,2.70,5.30,6,0,4,0,0,70,34, 58, 153, 12, 4, 17,4,3,49, 179515, 176307, 18085, 133.07, 113408,1652.4
"TiltedByDynamicQ",2.33,5.70,3.90,3.40,1,2,7,0,0,60,10, 33, 81, 19, 0, 9,3,5,42, 153295, 185952, 26396, 42.68, 110959,1581.3
"plzbuffmarksman",1.95,4.30,6.40,8.20,0,1,0,7,2,40,8, 48, 118, 10, 0, 10,2,4,57, 166080, 181035, 37638, 41.57, 111832,1754.7
"CrazyJeff",2.07,4.20,5.50,7.20,3,0,6,1,0,70,6, 30, 109, 14, 2, 12,4,4,43, 152782, 180680, 5839, 39.77, 115685,1648.9
"Poppylar",3.03,2.90,3.30,7.10,2,2,0,2,4,40,11, 22, 102, 3, 1, 7,5,2,55, 114004, 153519, 17275, 151.70, 83038,1466.1
"Hello Im Josh",1.86,1.80,4.90,7.30,8,1,1,0,0,40,10, 16, 146, 6, 0, 16,3,4,43, 174547, 308916, 23020, 141.18, 112258,1855.4
"C00LStoryKong",2.58,8.20,5.30,5.50,4,2,4,0,0,50,0, 44, 95, 12, 2, 11,6,5,52, 182931, 217673, 25237, 25.33, 121989,1793.9
"HPoP",2.88,1.70,5.00,12.70,0,0,1,0,9,30,22, 84, 270, 3, 0, 10,3,5,56, 115738, 144592, 133341, 49.02, 98037,2000.1
"NApdo",1.37,2.40,4.30,3.50,0,5,1,3,1,30,2, 25, 103, 8, 0, 1,6,1,39, 63482, 161198, 36252, 37.20, 76261,1398.8
"BukZacH",4.40,8.40,3.50,7.00,0,1,0,8,1,50,2, 29, 123, 18, 2, 15,7,3,63, 212355, 173626, 28519, 77.28, 128519,1794.6
"chelly",2.81,5.20,5.20,9.40,5,0,0,3,2,50,25, 29, 139, 6, 0, 7,5,4,63, 183224, 210890, 34820, 147.75, 117202,1795.7
"dR Gatsby",1.58,3.80,5.90,5.50,7,2,0,1,0,20,17, 34, 107, 10, 2, 15,5,3,48, 188542, 322073, 78257, 157.17, 125405,1948.5
"Cosmic LFT",2.39,1.10,5.10,11.10,0,0,0,0,10,60,56, 82, 252, 4, 0, 12,4,4,52, 75377, 156475, 69526, 36.68, 82805,1709
"DreamyAnt",1.71,6.20,7.30,6.30,6,2,2,0,0,40,0, 8, 101, 5, 0, 12,2,5,53, 175865, 248962, 23554, 123.87, 113191,1739.2
"Telandra",1.72,3.90,6.10,6.60,8,0,2,0,0,40,11, 26, 95, 6, 0, 9,8,3,47, 153967, 242745, 28133, 104.83, 103806,1676
"LL Trigger",2.83,5.40,4.20,6.50,0,0,0,10,0,30,5, 30, 86, 14, 5, 11,1,2,56, 221004, 171442, 33620, 30.73, 122803,1805.6
"Bwas",2.56,7.50,5.90,7.60,0,8,2,0,0,50,19, 33, 133, 14, 4, 11,7,7,60, 220054, 334846, 105835, 106.28, 139774,1987.9
"GamerXz",4.86,9.70,3.70,8.30,0,0,6,4,0,80,4, 42, 140, 17, 5, 17,6,6,55, 289676, 189013, 29238, 109.07, 150938,1915.4
"Galdrick",2.43,1.70,5.80,12.40,0,1,1,0,8,40,54, 75, 202, 1, 0, 12,2,4,53, 81247, 183172, 50772, 25.77, 92222,1767.3
"Elderwood Bard",2.17,2.30,6.60,12.00,2,0,0,0,8,40,27, 41, 199, 1, 0, 12,1,3,58, 123111, 207295, 37961, 46.75, 89954,1688.8
"BottledUp",3.16,7.50,4.90,8.00,0,3,0,7,0,90,4, 53, 79, 17, 7, 16,7,6,55, 207546, 213137, 52791, 46.57, 138313,1938.3
"iM crossfire",5.21,6.00,2.80,8.60,1,9,0,0,0,70,23, 32, 150, 3, 0, 15,4,7,53, 154202, 250740, 75515, 140.35, 120594,1777
"StuckOnMyMind",1.98,5.80,5.30,4.70,1,3,6,0,0,30,17, 36, 123, 4, 2, 9,4,2,56, 144703, 189348, 27985, 42.40, 104438,1662.2
"Po tato 3rd",3.44,2.10,3.90,11.30,0,0,0,4,6,60,15, 28, 157, 3, 1, 11,9,3,60, 117634, 175508, 43877, 90.73, 88858,1641.8
"Imaqtpie",3.34,6.80,5.00,9.90,2,0,0,7,1,80,6, 41, 132, 24, 1, 8,1,8,65, 267352, 245662, 64033, 53.77, 145323,1907.1
"WickedWazer",2.50,5.60,5.20,7.40,3,6,0,0,1,60,38, 55, 182, 6, 0, 16,2,5,47, 146362, 335580, 73340, 147.80, 117235,1918
"Ombreobscure",2.32,2.30,5.00,9.30,1,0,0,6,3,30,6, 38, 135, 7, 1, 9,2,2,48, 136723, 192258, 31747, 54.13, 110397,1859.8
"Senichi",3.44,3.50,3.90,9.90,5,5,0,0,0,40,27, 39, 112, 4, 2, 17,0,7,59, 131546, 270351, 57606, 109.63, 122857,2028.3
"skyeWater",3.42,6.50,4.00,7.20,0,10,0,0,0,70,32, 72, 181, 10, 4, 21,6,2,54, 176489, 259232, 69060, 113.78, 127156,1799.5
"Chunkylol",2.25,4.70,4.40,5.20,0,3,7,0,0,40,7, 23, 95, 4, 3, 10,2,5,56, 151736, 168546, 32115, 89.72, 105815,1599.4
"LikeAMaws",2.90,4.70,4.80,9.20,7,0,3,0,0,40,20, 33, 105, 4, 0, 9,1,5,59, 232955, 296910, 71618, 222.15, 120898,1867.6
"Kimmy Yu",2.41,6.00,4.60,5.10,0,8,2,0,0,40,3, 24, 47, 2, 0, 13,3,2,50, 139327, 195988, 51224, 73.53, 98045,1559.8
"bagacox",1.96,4.90,5.10,5.10,0,0,3,7,0,30,11, 30, 100, 9, 1, 12,2,1,55, 192652, 187901, 29471, 42.77, 117546,1789
"NoMercy",3.02,6.00,4.70,8.20,1,6,0,2,1,40,13, 50, 133, 6, 4, 14,6,6,50, 146326, 237331, 68093, 72.03, 118371,1827.6
"DecentBOT",2.83,4.80,4.10,6.80,0,3,1,6,0,20,15, 50, 109, 9, 0, 11,2,4,54, 159394, 215557, 64619, 71.20, 117523,1852.9
"TheCreatedOne",3.00,8.70,4.60,5.10,0,0,0,10,0,60,1, 23, 48, 17, 1, 10,3,3,59, 213566, 146369, 26606, 66.90, 113529,1588.6
"NVG LowHigh",2.59,5.40,4.40,6.00,1,9,0,0,0,50,16, 69, 104, 8, 4, 12,0,5,53, 132127, 254670, 81412, 90.38, 122326,1835.4
"aphromoo",1.69,2.30,5.40,6.80,0,0,0,1,9,20,41, 43, 194, 2, 1, 9,0,4,56, 77673, 162318, 15030, 24.97, 75151,1528.8
"MisterImpossible",1.85,5.20,5.50,5.00,0,0,2,8,0,20,9, 39, 93, 12, 2, 10,2,3,50, 149678, 190604, 33447, 31.87, 116199,1722.8
"konares",2.45,5.00,5.10,7.50,0,3,3,0,4,50,32, 38, 180, 5, 0, 10,3,4,50, 145188, 195224, 32430, 87.25, 103225,1720.6
"Platoon",2.57,6.00,5.60,8.40,0,0,2,8,0,50,0, 33, 119, 15, 2, 17,3,5,53, 261736, 199979, 31985, 83.27, 133096,2035.3
"KillerUnit",5.08,5.50,2.60,7.70,0,8,2,0,0,90,15, 43, 119, 10, 2, 15,3,5,58, 141685, 195997, 68965, 86.95, 115322,1588.5
"KRN 0kay",3.32,3.60,3.70,8.70,7,1,2,0,0,60,23, 26, 99, 21, 5, 18,3,7,51, 169427, 298549, 97749, 119.00, 133548,1966
"SwordofAL",2.52,5.70,5.40,7.90,1,1,6,0,2,60,6, 46, 152, 11, 1, 18,3,4,53, 190770, 180981, 18601, 140.52, 111212,1768.7
"Ntz dOdObee",4.24,1.60,3.40,12.80,1,0,0,0,9,50,30, 42, 217, 4, 0, 8,3,2,61, 58094, 208905, 79900, 93.03, 84468,1693.6
"Mısery",2.42,3.40,4.00,6.30,7,0,3,0,0,50,15, 19, 82, 17, 3, 14,2,4,45, 197845, 200221, 54052, 66.38, 113804,1704.5
