"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionControl","TowersKilled","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","CCDuration","AvgGameLength"
"Stramon",2.41,0.80,5.40,12.20,0,0,0,0,10,40,14,4,13,4,3,55,27.22,1896.6
"Duke of Parma",3.53,8.60,4.70,8.00,0,0,7,3,0,80,5,12,20,6,5,61,103.32,1947.5
"oorix",1.76,3.60,4.10,3.60,8,1,1,0,0,40,0,14,17,5,4,38,138.68,1721.6
"AngryMailman",3.00,6.70,4.90,8.00,2,0,2,6,0,70,11,14,17,6,6,49,31.87,1689.8
"Commando Bannie",1.70,5.40,6.10,5.00,2,3,5,0,0,40,14,7,10,2,1,47,78.65,1822.4
"WorstDravenNA",2.21,5.90,5.60,6.50,0,1,2,7,0,70,2,17,9,8,2,48,26.35,1631
"Mesahusa",2.15,8.00,7.10,7.30,1,2,2,5,0,50,0,11,13,1,4,57,86.92,1998.6
"Four 2",2.42,6.70,5.90,7.60,0,10,0,0,0,50,6,11,10,9,6,64,120.48,1735.6
"TP 101",1.62,4.00,6.10,5.90,0,0,2,7,1,60,0,11,13,3,3,39,54.72,1592.4
"XPsionicsx",1.94,3.80,6.80,9.40,0,3,0,5,2,30,12,9,6,2,2,52,61.50,1736.8
"consensual cl0wn",2.54,1.80,4.60,9.90,2,0,0,1,7,50,14,4,14,1,2,53,36.78,1869.6
"Biofrost ",2.38,2.20,5.00,9.70,0,0,0,3,7,20,22,8,9,2,3,62,56.67,1843.4
"JiAwechatMLGB622",1.62,4.30,6.30,5.90,0,1,3,6,0,30,14,10,13,1,4,51,149.05,1807.5
"Sammy Pajamy",1.15,3.60,6.50,3.90,4,2,4,0,0,20,5,6,9,4,1,45,29.43,1519.5
"lzaiya",2.73,4.00,3.30,5.00,1,8,1,0,0,40,31,9,9,4,2,60,80.57,1525.8
"Hirasawa",1.92,0.70,3.90,6.80,4,0,0,0,6,20,29,2,10,2,1,52,46.83,1556.3
"Jeongug",2.96,4.20,4.60,9.40,0,7,0,0,3,60,25,4,13,3,4,57,78.60,1631.1
"i hate SpongeBob",3.22,7.10,4.10,6.10,0,8,2,0,0,80,1,8,15,4,5,58,91.80,1454.8
"RvG Artheus",3.31,5.90,4.50,9.00,1,9,0,0,0,30,42,6,17,3,2,59,142.88,2035.6
"WISELEYHO",3.45,3.10,4.40,12.10,0,4,0,0,6,60,39,4,23,1,8,58,75.98,1959
"Sprinkals",2.19,5.70,4.80,4.80,7,1,2,0,0,50,24,12,9,1,1,47,19.45,1553.9
"Score",2.98,5.90,4.20,6.60,0,0,1,9,0,40,5,15,17,6,3,57,17.43,1639.7
"No Reaction",2.42,4.10,4.30,6.30,0,4,6,0,0,20,4,2,8,1,4,48,67.58,1714.3
"Old Wang",2.07,1.40,5.50,10.00,0,0,0,0,10,60,61,2,14,5,3,46,49.50,1864.9
"CJ Blaze",3.20,1.70,4.50,12.70,0,1,0,3,6,50,13,8,9,5,5,59,47.97,1816.6
"fk up sum commas",2.33,6.40,5.70,6.90,1,1,8,0,0,30,23,6,19,3,5,50,81.30,1984.5
"KRN Shockader",2.88,6.60,5.10,8.10,0,0,10,0,0,70,20,10,15,8,7,63,73.48,2006.2
"VickTheSick",2.62,1.70,5.20,11.90,0,1,0,0,9,50,37,4,11,3,4,55,74.97,1814
"45620",2.31,5.70,5.40,6.80,0,0,1,9,0,70,5,20,12,8,9,56,17.30,1665.8
"1v5",2.81,6.40,4.70,6.80,1,3,0,4,2,60,39,15,12,2,7,52,69.65,1727
"quickgame321",4.33,1.40,3.90,15.50,0,1,0,0,9,60,29,3,19,3,4,58,64.00,1985.8
"determined maple",1.33,1.50,5.40,5.70,0,0,1,2,7,20,30,2,4,2,2,50,47.08,1627.9
"A Whip",4.16,2.40,3.70,13.00,1,0,4,0,5,60,43,8,18,5,7,56,148.98,1889.5
"moohannamtat",2.00,5.40,4.90,4.40,8,0,1,0,1,50,38,16,10,3,3,41,69.62,1728.6
"Max Waldo",3.54,5.60,3.90,8.20,5,0,0,5,0,70,15,13,15,3,2,51,125.97,1979.1
"I Have Dominated",3.38,6.30,4.20,7.90,0,9,1,0,0,80,18,11,9,5,7,58,141.02,1763.3
"Robert Morris",3.90,7.60,4.00,8.00,0,0,1,9,0,80,14,20,22,4,5,59,100.72,1807.9
"Hi Im Ego",2.89,5.70,5.60,10.50,0,1,1,8,0,40,2,17,8,4,2,65,72.00,1980.1
"Haldyr",3.57,7.80,4.20,7.20,0,0,0,10,0,70,10,21,13,7,4,57,36.68,1581.8
"Lanfear",2.04,4.50,5.50,6.70,2,0,8,0,0,20,3,7,14,2,4,49,45.98,1943.5
"eaJ niM",2.73,8.60,5.60,6.70,3,0,0,7,0,50,4,18,12,2,4,54,88.92,1836.7
"Koby",2.75,4.80,6.00,11.70,8,1,1,0,0,80,7,11,17,4,7,50,204.12,1948.1
"McGregor",3.81,6.30,3.60,7.40,0,0,5,5,0,80,16,16,15,4,3,51,66.52,1677.3
"Nove ",2.31,7.20,5.50,5.50,1,4,0,5,0,50,16,10,4,4,1,59,60.23,1495.7
"CopyAndPaste",2.91,4.80,4.40,8.00,5,1,4,0,0,70,4,8,16,3,4,51,127.02,1723.5
"moon guy",3.78,6.80,3.70,7.20,0,10,0,0,0,50,19,7,6,1,1,60,72.02,1526.6
"5tunt",3.52,1.10,5.20,17.20,1,0,0,0,9,80,26,7,14,2,3,62,50.77,1668.4
"Thyak",2.97,4.00,3.80,7.30,1,9,0,0,0,40,26,4,4,0,3,57,98.28,1575.2
"Monkuro",3.26,0.90,3.50,10.50,1,1,0,0,8,70,37,2,9,3,4,53,33.45,1561.5
"Yiza",3.12,7.70,4.30,5.70,0,1,5,4,0,40,14,16,11,2,3,61,30.75,1500.3
"Ivan Pavlov",2.08,3.50,4.00,4.80,10,0,0,0,0,10,17,7,8,1,1,45,129.25,1817.5
"MEME Swindle",2.00,4.30,3.70,3.10,0,6,3,0,1,40,28,1,17,1,2,40,78.85,1693.1
"Ikzencriel",2.21,6.20,5.60,6.20,3,6,1,0,0,30,11,15,12,5,3,55,76.52,1817.3
"FEK Menthol",2.31,5.60,6.10,8.50,0,8,2,0,0,50,21,5,18,1,8,57,88.05,1968.5
"Brando",3.37,3.30,4.30,11.20,0,1,0,2,7,30,27,3,18,4,4,63,50.73,1852.2
"Zary",3.19,7.90,5.70,10.30,0,7,3,0,0,70,10,7,12,4,5,56,130.83,1898.8
"God Ming",2.00,4.60,5.10,5.60,0,0,3,7,0,40,7,14,14,4,5,55,33.05,1648.9
"TSF Blink",2.20,4.20,4.40,5.50,0,0,2,8,0,30,7,7,11,4,4,52,76.23,1715
"Turb",2.75,2.70,3.20,6.10,8,1,0,0,1,60,29,7,15,6,2,45,85.73,1589.5
"SourTicTac",2.58,8.10,5.90,7.10,0,1,2,7,0,40,4,22,20,2,3,56,77.62,1952.8
"q1anxunIsMine",3.39,2.00,2.80,7.50,1,1,2,0,6,40,19,6,9,2,2,50,32.08,1436.6
"Spreek",2.81,8.00,5.30,6.90,0,10,0,0,0,40,20,6,11,1,5,59,55.42,1819.7
"Kyanan",3.80,5.10,4.00,10.10,0,8,0,0,2,40,34,8,9,3,4,63,80.73,1841.6
"Shorthop",2.97,4.20,3.80,7.10,4,0,4,2,0,50,9,13,13,4,7,47,70.68,1839.1
"Georgey",3.74,2.00,4.60,15.20,0,1,0,1,8,60,26,4,19,5,4,56,32.43,1825
"Minibestia",3.16,1.10,5.50,16.30,0,1,0,0,9,40,64,5,13,4,5,66,74.50,1904.7
"Riot Kobe",2.96,5.80,4.90,8.70,0,8,2,0,0,50,4,8,14,6,5,51,81.73,1890.2
"bmxspecks",3.84,5.50,3.80,9.10,0,9,0,0,1,50,25,17,14,3,1,61,102.37,1750.4
"lm Jungle",2.19,4.70,4.80,5.80,0,10,0,0,0,50,10,9,17,10,6,51,91.52,1689.9
"Kool Dude",1.72,2.20,5.80,7.80,1,0,2,1,6,10,39,2,12,3,3,50,46.75,1930.8
"LAN player",5.60,7.30,3.00,9.50,0,0,10,0,0,60,14,10,16,7,2,65,83.13,1668.1
"EthanX",4.31,7.20,3.20,6.60,4,3,3,0,0,70,17,10,12,6,2,52,71.82,1565.9
"smiling",2.85,2.10,5.30,13.00,0,0,1,0,9,60,42,3,17,2,8,53,21.17,1952.7
"Anonymous Liar",2.03,3.80,6.20,8.80,8,1,0,1,0,30,4,5,14,7,4,54,95.40,1951.3
"Q1035716423me",2.92,6.30,5.00,8.30,4,2,3,0,1,60,19,12,16,0,6,52,47.65,1860.5
"Liquid Pain",3.52,1.10,4.00,13.00,0,0,0,0,10,50,40,5,12,3,4,64,77.23,1831.1
"Liquid Love",3.18,3.30,2.80,5.60,2,7,1,0,0,60,17,9,14,2,6,57,90.83,1619.3
"Liquid Akaadian",7.20,7.10,2.00,7.30,0,9,1,0,0,70,25,11,12,9,3,60,117.43,1709.4
"Enrique2pe",2.75,6.60,5.50,8.50,1,0,0,9,0,30,1,6,16,3,5,61,109.32,1902.8
"FlameInMyHeart",2.60,7.60,5.20,5.90,4,0,0,6,0,90,0,28,17,7,6,52,71.83,1544
"Gyzer",2.78,3.50,3.70,6.80,0,7,3,0,0,30,13,5,5,2,2,56,52.08,1529.2
"VG ggoma",2.32,5.00,5.60,8.00,0,1,5,0,4,50,31,4,12,2,4,54,32.67,1845.3
"Entus",4.82,1.50,2.80,12.00,1,0,1,0,8,60,26,3,11,4,4,58,60.02,1800.1
"C9 StealthBomber",2.53,6.60,5.80,8.10,0,0,1,9,0,50,17,24,12,2,2,57,61.58,1751.4
"LuckyLone56",2.05,6.60,6.30,6.30,1,0,5,4,0,60,10,18,12,4,5,55,36.38,1801
"ribcagee",1.76,3.10,4.60,5.00,0,4,4,0,2,10,25,2,7,1,3,53,53.20,1677.9
"MTM Captain",2.13,4.80,4.70,5.20,1,0,4,5,0,60,7,18,13,2,5,42,56.22,1615.8
"Deker",2.44,5.80,6.20,9.30,0,2,6,2,0,50,1,5,13,2,6,57,68.25,1867.9
"Prestivent",3.79,8.20,3.80,6.20,0,4,6,0,0,80,29,16,12,2,7,53,65.08,1597.9
"Peridot",3.70,6.30,4.40,10.00,1,3,6,0,0,60,15,6,22,0,2,59,196.60,1951.9
"Sharpshoe",3.07,3.20,4.40,10.30,4,4,0,0,2,70,21,6,15,2,2,47,77.70,1720.2
"Titan",1.52,7.70,8.60,5.40,5,4,1,0,0,40,0,6,15,1,5,50,48.47,1989
"Uncle",2.31,6.30,4.50,4.10,10,0,0,0,0,90,3,35,22,9,11,38,21.28,2089.4
"shortyone",3.64,2.30,4.40,13.70,0,1,0,0,9,40,28,0,22,4,5,71,41.92,1804.8
"Hey Wsjbl",3.14,11.00,5.80,7.20,0,10,0,0,0,70,14,8,9,6,10,67,56.00,1725.7
"Reportmeiambad",2.61,2.40,4.10,8.30,0,1,0,1,8,40,22,3,9,3,4,55,85.02,1648.5
"Druiddroid",1.28,2.90,9.00,8.60,6,2,2,0,0,50,0,5,17,2,3,44,286.90,1927.9
"Woah Its Joe",3.33,4.00,3.00,6.00,1,5,3,0,1,40,21,6,6,4,2,60,56.30,1623
"Bulgarian mid",2.58,7.30,6.20,8.70,0,3,6,0,1,60,23,9,14,4,4,57,58.95,1813.1
"OV3RDriive",2.34,4.30,5.00,7.40,7,2,1,0,0,60,5,9,7,4,7,49,228.47,1683.3
"RiddlerShen",3.52,3.30,2.90,6.90,6,1,3,0,0,60,11,8,14,3,4,50,50.40,1690.3
"SaltyTicTac",2.07,5.80,5.40,5.40,0,2,0,8,0,40,1,22,18,4,3,57,48.00,1726.3
"Dziarmaga",2.78,6.40,5.50,8.90,0,0,5,3,2,60,12,7,14,3,4,50,69.85,1866.2
"Boy vs Girl",3.95,7.40,3.80,7.60,0,8,2,0,0,60,19,7,13,9,4,58,105.20,1681.9
"Donger Salesman",5.33,1.40,3.60,17.80,0,0,0,1,9,70,48,8,15,3,5,62,43.52,1888.3
"Im Jonny",2.88,6.20,4.10,5.60,1,9,0,0,0,40,17,8,8,2,2,57,124.63,1674.5
"CraacK",2.49,3.60,4.30,7.10,8,0,0,0,2,60,8,6,13,3,5,48,59.50,1585.1
"NoahMost",3.16,4.60,4.30,9.00,0,3,6,1,0,60,7,5,15,3,4,55,66.35,1611.6
"Siddd",2.64,5.80,4.50,6.10,3,6,1,0,0,70,5,6,17,5,8,46,87.68,1764.5
"Just Lampost",2.47,7.10,4.90,5.00,10,0,0,0,0,40,22,16,14,3,4,58,142.43,1936
"SKT Frost",3.59,1.50,4.90,16.10,2,0,0,1,7,70,22,7,15,6,5,61,49.95,1987.6
"RD is Tilted",2.66,5.80,5.80,9.60,0,6,1,2,1,50,23,5,10,7,5,62,103.85,1815.7
"LonelyX",3.08,5.50,4.80,9.30,3,0,5,2,0,70,18,11,15,9,5,54,289.92,1879.2
"TacticalBaconz",2.72,8.10,6.00,8.20,0,0,1,9,0,50,2,19,14,2,5,56,61.08,1919.8
"Sorrain",3.15,2.30,3.90,10.00,0,0,5,0,5,50,19,4,11,2,3,53,39.57,1726.5
"NotBaka",2.24,4.20,4.20,5.20,0,0,1,9,0,40,4,13,15,1,4,42,27.30,1717.3
"debito",2.43,5.00,5.80,9.10,2,0,0,7,1,40,22,11,12,4,6,56,87.83,1894.4
"mr dr snuggles",2.17,3.40,4.00,5.30,0,8,2,0,0,40,19,4,7,3,1,57,81.32,1470.7
"jhEEsh",2.94,6.50,5.30,9.10,1,0,6,3,0,50,26,12,17,2,7,53,82.97,2087.3
"dog maple",3.19,6.70,3.60,4.80,0,0,1,9,0,60,8,21,11,4,5,50,28.63,1667.7
"Rekeri",2.50,3.40,5.80,11.10,3,0,0,3,4,50,10,11,14,5,7,55,39.48,1913.6
"HvK Porky",3.68,5.50,4.40,10.70,9,0,1,0,0,70,23,12,18,8,5,52,134.57,1712.9
"Enrique5pe",2.80,6.10,4.50,6.50,0,0,2,6,2,70,8,10,12,4,5,51,49.48,1534.7
"Sea Horsee",2.56,4.20,5.40,9.60,0,5,0,3,2,50,12,8,14,2,5,56,115.52,1815.4
"Liquid Mana",3.34,7.20,4.40,7.50,1,9,0,0,0,40,28,7,15,3,3,61,95.77,1639.4
"Eitori",4.00,5.50,3.70,9.30,6,0,4,0,0,70,29,10,12,4,7,52,107.78,1881.5
"TiltedByDynamicQ",2.27,6.00,4.10,3.30,1,2,7,0,0,50,10,18,9,3,5,44,43.37,1603
"plzbuffmarksman",1.95,4.30,6.40,8.20,0,1,0,7,2,40,8,10,10,2,4,57,41.57,1754.7
"CrazyJeff",2.30,4.40,5.30,7.80,3,0,6,1,0,70,6,12,13,5,4,47,42.70,1665.3
"Poppylar",4.52,3.90,2.90,9.20,1,0,0,0,9,50,26,3,11,5,2,51,151.08,1668.6
"Hello Im Josh",1.98,1.90,4.40,6.80,8,1,1,0,0,40,8,5,15,3,4,43,126.00,1788.6
"C00LStoryKong",2.58,8.20,5.30,5.50,4,2,4,0,0,50,0,12,11,6,5,52,25.33,1793.9
"HPoP",2.88,1.70,5.00,12.70,0,0,1,0,9,30,22,3,10,3,5,56,49.02,2000.1
"NApdo",2.79,6.10,3.90,4.80,0,1,1,8,0,70,1,21,12,8,4,47,24.62,1705.9
"BukZacH",5.21,8.10,2.90,7.00,0,1,0,8,1,60,2,20,17,9,4,65,81.23,1730.4
"chelly",1.77,4.50,6.90,7.70,1,1,0,6,2,30,27,7,9,4,4,52,101.42,1801.4
"dR Gatsby",1.84,4.90,5.80,5.80,7,2,0,1,0,30,24,8,17,2,0,49,165.43,2009.6
"Cosmic LFT",3.82,1.20,4.90,17.50,0,0,0,0,10,90,86,6,14,5,5,61,28.05,1881.3
"DreamyAnt",1.78,6.80,7.60,6.70,4,1,5,0,0,40,0,9,14,5,8,54,108.35,1839.4
"Telandra",2.65,3.50,4.60,8.70,8,1,1,0,0,70,7,9,13,3,5,51,182.30,1682.9
"LL Trigger",3.02,6.20,4.30,6.80,0,0,0,10,0,40,5,16,14,2,2,52,32.47,1804.9
"Bwas",3.22,3.90,3.20,6.40,0,7,3,0,0,50,15,9,9,2,4,46,100.03,1635.9
"GamerXz",3.44,4.40,2.70,4.90,6,0,3,1,0,60,11,18,10,2,2,40,49.57,1584.7
"Galdrick",3.04,2.10,5.20,13.70,0,0,1,0,9,60,61,1,20,5,6,55,44.40,1827.7
"Elderwood Bard",2.44,2.90,5.70,11.00,0,0,0,0,10,40,29,5,7,3,2,52,44.02,1697.9
"BottledUp",3.16,6.40,4.50,7.80,1,3,0,6,0,90,4,19,16,6,6,54,38.73,1867.9
"iM crossfire",5.21,6.00,2.80,8.60,1,9,0,0,0,70,23,3,15,4,7,53,140.35,1777
"Takeji",2.02,5.10,5.60,6.20,4,0,0,5,1,30,18,5,16,2,2,52,102.28,1947.8
"StuckOnMyMind",1.92,5.30,5.10,4.50,1,3,6,0,0,30,17,3,8,4,1,53,39.08,1589.4
"Po tato 3rd",3.44,2.10,3.90,11.30,0,0,0,4,6,60,15,3,11,9,3,60,90.73,1641.8
"Imaqtpie",2.70,5.00,4.00,5.80,0,1,0,9,0,70,9,17,6,6,1,55,63.23,1541.4
"WickedWazer",2.50,5.60,5.20,7.40,3,6,0,0,1,60,38,6,16,2,5,47,147.80,1918
"Ombreobscure",1.59,2.30,5.80,6.90,1,0,1,5,3,20,9,6,10,2,3,40,51.08,1949.2
"Senichi",3.44,3.50,3.90,9.90,5,5,0,0,0,40,27,4,17,0,7,59,109.63,2028.3
"Slush",2.40,7.30,6.80,9.00,0,0,0,10,0,20,6,11,10,2,3,68,49.27,1988.9
"skyeWater",2.89,5.60,3.70,5.10,0,10,0,0,0,60,20,5,12,2,3,49,113.95,1509.5
"Chunkylol",3.27,5.60,4.00,7.50,5,0,5,0,0,40,11,10,15,6,5,49,132.03,1874.7
"LikeAMaws",2.02,3.90,5.80,7.80,5,1,4,0,0,60,11,10,11,3,2,51,122.97,1712.1
"Kimmy Yu",2.21,5.50,4.70,4.90,0,6,2,2,0,40,1,5,12,2,2,49,52.43,1519.2
"Fragnat1c",2.29,6.60,6.90,9.20,0,3,7,0,0,50,10,10,6,4,5,58,65.80,2000.9
"bagacox",2.32,5.80,4.70,5.10,0,0,2,8,0,40,14,11,14,2,1,57,56.73,1791.5
"NoMercy",3.02,6.00,4.70,8.20,1,6,0,2,1,40,13,6,14,6,6,50,72.03,1827.6
"shibal saek1",1.52,5.00,5.40,3.20,0,5,4,1,0,10,23,3,9,1,1,51,85.33,1905.1
"TheCreatedOne",1.96,1.40,4.50,7.40,0,0,0,0,10,50,24,7,13,4,4,45,11.03,1694.1
"NVG LowHigh",1.95,5.10,5.50,5.60,5,4,1,0,0,40,20,5,13,3,3,47,93.23,1863.8
"aphromoo",2.38,1.80,5.20,10.60,0,1,1,0,8,40,53,3,6,1,2,64,26.52,1756.1
"MisterImpossible",2.28,5.50,6.10,8.40,3,0,1,5,1,50,12,11,13,2,0,52,78.98,1677.5
"rm1g",3.33,7.80,4.30,6.50,1,0,9,0,0,80,32,8,17,2,7,51,38.23,1878.7
"Platoon",3.05,7.20,4.40,6.20,0,0,0,10,0,70,0,32,14,4,6,56,91.82,1870.8
"KillerUnit",3.56,7.40,4.80,9.70,0,6,3,0,1,60,12,12,9,6,7,61,88.22,1944.5
"KRN 0kay",4.00,4.30,3.20,8.50,10,0,0,0,0,40,22,28,12,5,1,51,128.88,2094.8
"SwordofAL",2.62,5.70,6.10,10.30,1,1,6,0,2,60,5,8,20,3,5,56,155.13,1860.6
"Ntz dOdObee",2.71,1.70,5.20,12.40,1,0,0,1,8,40,43,3,16,2,4,62,104.37,1786.6
"Mısery",2.40,3.60,4.30,6.70,6,0,4,0,0,50,14,18,18,2,6,46,74.13,1779.9
"sangydoge",4.64,7.00,2.80,6.00,0,1,0,9,0,80,6,13,15,6,9,55,39.10,1736.3
"godrjsdnd",4.02,6.30,4.10,10.20,1,4,5,0,0,80,1,16,18,1,7,60,103.18,1875.7
"Ghibli Studios",2.89,5.90,4.60,7.40,1,9,0,0,0,30,0,7,11,1,6,55,121.48,2037.8
"Just Some Guy",2.93,1.00,4.20,11.30,0,0,0,0,10,60,31,1,9,4,6,51,93.20,1759.7
"zangetsu",2.12,4.50,4.30,4.60,5,1,4,0,0,70,2,11,15,6,5,47,17.85,1604.9
"IS1747fbdf443338c4a83e2",2.05,3.50,4.40,5.50,8,2,0,0,0,50,13,6,10,2,3,45,83.12,1561.1
"cheisu",2.54,7.30,5.20,5.90,0,0,1,9,0,30,0,6,8,1,2,59,25.47,1752
"TheHotSalesman",3.46,9.70,5.40,9.00,0,10,0,0,0,90,1,13,10,1,5,61,114.43,1505.1
"Constructive",2.20,1.60,4.10,7.40,0,0,3,0,7,40,13,1,12,7,3,50,23.12,1568.7
"Latttman",1.74,4.40,6.50,6.90,0,0,1,9,0,40,7,13,15,5,5,54,21.48,1823.7
"liBerO JYL",3.07,3.70,4.20,9.20,4,0,3,0,3,40,53,2,10,3,6,52,106.28,1846.4
"Moriartyou",1.78,2.80,5.80,7.50,0,0,2,4,4,40,22,7,10,1,4,50,31.60,1798.5
"adsfdsfsdafsad",1.73,5.60,5.90,4.60,0,0,2,8,0,40,1,9,15,0,3,45,18.03,1681.2
"Amatiele",2.76,4.90,4.10,6.40,1,8,1,0,0,40,28,7,9,4,2,59,66.92,1483.4
"i r bis",2.74,1.30,5.00,12.40,0,0,1,0,9,30,19,2,12,2,5,61,37.85,1938.4
"PrismaI",2.36,8.10,6.60,7.50,1,3,1,5,0,50,8,11,14,4,3,58,80.75,1733.6
"Alerestus",5.75,2.40,2.40,11.40,0,0,1,1,8,80,13,3,12,1,4,58,35.78,1747.9
"WC Prince",3.00,5.70,3.80,5.70,4,6,0,0,0,40,2,10,10,6,4,57,88.47,1588.3
"hi im ctz",3.18,8.20,5.00,7.70,0,9,0,1,0,40,15,10,13,2,4,61,131.10,1879.6
"IX Pagoda",2.58,7.20,5.90,8.00,8,0,2,0,0,50,16,9,16,3,4,58,40.08,1834.9
"ChickenNugget",3.89,3.80,3.50,9.80,3,3,0,2,2,70,21,9,13,4,4,51,83.70,1705.1
"Cosommak",1.91,3.40,4.40,5.00,3,0,7,0,0,60,14,10,18,9,4,41,87.02,1717.3
"DouyuTV Jacky",2.85,5.90,4.00,5.50,3,0,7,0,0,70,7,4,17,4,5,43,30.95,1690.5
"PPANE",2.65,1.00,5.10,12.50,0,1,0,0,9,50,35,3,18,1,2,56,54.85,1967.1
"MegaZero",3.17,4.20,4.00,8.50,7,0,0,2,1,30,28,6,15,5,5,54,258.83,2105.2
"Cute toxic Boy",3.40,4.90,4.00,8.70,2,8,0,0,0,70,23,12,10,1,3,57,128.77,1792.7
"Yung Pichante",3.19,1.90,4.70,13.10,0,0,0,0,10,50,33,1,10,4,2,63,47.42,1729.3
"GoodNameWasUsed",3.26,5.20,5.30,12.10,5,5,0,0,0,90,21,5,12,6,9,55,144.45,1775.3
"Dodge Lamb",2.31,4.30,5.90,9.30,0,9,1,0,0,50,1,1,19,6,5,56,132.25,1778.6
"GableBS",1.89,2.70,3.60,4.10,0,10,0,0,0,20,26,2,4,2,1,63,67.77,1491.1
"WT Spector",2.95,4.60,4.20,7.80,1,6,3,0,0,50,13,6,12,3,2,54,90.78,1622.7
"Ichigo Oppa",2.19,4.50,4.70,5.80,5,4,0,0,1,60,0,8,14,12,5,45,111.60,1931.9
"el Bulli",1.73,4.10,6.60,7.30,2,0,1,6,1,50,25,10,12,1,4,42,40.87,1836.3
"Waffelmeister",2.44,4.70,4.30,5.80,3,0,7,0,0,50,11,8,10,2,3,49,80.35,1619.6
"Red iii",1.97,1.40,3.90,6.30,1,0,1,2,6,20,26,4,17,5,4,42,32.13,1839.2
"Eu te amo Revy",3.07,2.20,4.40,11.30,0,0,0,2,8,30,27,9,10,4,1,66,48.77,1714.4
"Klawbro",1.97,1.80,6.00,10.00,1,1,1,0,7,50,21,1,13,5,2,53,43.28,1702.5
"import top",2.92,5.00,3.60,5.50,7,0,0,2,1,50,30,24,11,6,7,46,54.37,1703.1
"chakhae",3.31,3.80,5.10,13.10,0,1,1,0,8,70,29,6,13,6,8,60,55.73,1741.3
"nothinghere",3.41,4.20,3.20,6.70,0,0,7,3,0,80,11,10,7,1,1,48,18.33,1430.4
"a Cute Penguin",3.35,1.80,4.00,11.60,0,0,0,1,9,40,25,4,9,2,1,56,21.95,1618.6
"Park",4.05,8.90,4.20,8.10,0,2,3,5,0,80,2,26,15,4,4,59,53.22,1752
"TheEggMen",1.67,4.10,4.80,3.90,7,0,3,0,0,50,2,15,11,8,1,42,25.12,1477.2
"HvK LiquidDiego",3.44,3.30,3.20,7.70,0,8,1,1,0,70,25,8,17,2,5,53,149.22,1743
"Tahx",4.80,5.20,2.50,6.80,7,3,0,0,0,60,11,15,18,5,2,50,173.38,1542
"Hayato Mino",5.22,4.20,2.30,7.80,0,6,4,0,0,40,15,7,7,2,5,61,78.72,1908.2
"BigStrongGuy96",6.59,2.70,1.70,8.50,7,1,0,0,2,80,32,15,18,5,6,50,125.87,1727.5
"SiFuHuNg",2.98,6.50,5.60,10.20,7,0,3,0,0,40,22,15,17,3,3,53,48.75,2075.5
"Solyth",1.60,1.00,4.30,5.90,0,0,0,2,8,20,38,6,9,3,4,46,33.30,1714.4
"I Am Doughboy",2.78,6.00,4.90,7.60,1,3,4,1,1,60,15,9,14,5,5,49,65.77,1898.9
"Akaadian",5.10,6.80,3.10,9.00,0,9,1,0,0,90,33,15,15,8,6,63,95.78,1705.3
"2EzBra",4.05,2.00,3.80,13.40,0,2,0,0,8,70,32,4,16,7,4,56,58.60,1780.9
"TdollasAKATmoney",2.29,1.50,4.80,9.50,0,0,0,0,10,40,41,1,11,1,2,54,19.32,1669.8
"Ni Namja",3.00,4.80,4.70,9.30,1,4,0,0,5,60,36,21,19,1,4,56,49.47,1813.7
"King Cobra",4.68,7.80,2.80,5.30,2,0,8,0,0,70,19,12,17,8,8,47,595.37,1784.8
"잘 못",1.67,6.30,7.00,5.40,8,0,2,0,0,50,16,6,18,5,6,50,77.63,1893.9
"WThappen55open",2.67,4.90,5.20,9.00,2,2,2,0,4,30,32,10,18,2,4,59,59.95,1785.3
"Karina",4.44,0.10,2.50,11.00,0,0,0,1,9,60,23,7,12,3,5,53,25.23,1593
"Chewy is god",2.80,6.00,5.40,9.10,0,9,1,0,0,30,27,7,15,1,3,64,87.77,1957.7
"one laugh",3.32,5.50,3.10,4.80,3,6,0,0,1,40,4,7,10,10,4,57,76.57,1574.8
"Ninja Shiina",3.67,2.60,4.50,13.90,0,0,0,0,10,50,16,4,12,2,5,59,22.95,1806.5
"Zaboomafu",2.26,1.80,3.80,6.80,1,0,3,0,6,30,36,3,9,2,2,50,25.67,1583.9
"Back To Paradise",4.94,8.30,3.30,8.00,0,4,6,0,0,80,8,7,20,4,9,56,78.58,1942.8
"Zyra4Lyfe",6.03,5.50,2.90,12.00,0,0,1,0,9,70,21,7,17,2,9,58,56.52,2194.5
"Pingemu",1.79,4.60,5.80,5.80,6,3,1,0,0,40,12,9,13,2,3,37,90.15,1846.5
"Ariana Lovato",3.17,7.00,5.30,9.80,5,0,5,0,0,30,4,6,12,1,4,57,198.08,2004.5
"CloudWater",4.50,7.50,4.20,11.40,0,4,5,1,0,60,7,10,14,4,8,70,68.27,1811.4
"RiceFoxx",5.85,3.50,2.60,11.70,0,0,0,4,6,80,29,17,17,4,2,66,16.10,1583.5
"Rovex",3.26,4.40,3.90,8.30,1,0,9,0,0,70,20,12,9,4,6,49,49.87,1678.8
